 0.1110000E+00  0.2083428E+00  0.5060887E+00  0.9586055E+00  0.6608597E+00
 0.1120000E+00  0.2087154E+00  0.5065301E+00  0.9584245E+00  0.6606098E+00
 0.1130000E+00  0.2090917E+00  0.5069805E+00  0.9582480E+00  0.6603593E+00
 0.1140000E+00  0.2094719E+00  0.5074400E+00  0.9580763E+00  0.6601082E+00
 0.1150000E+00  0.2098560E+00  0.5079086E+00  0.9579092E+00  0.6598565E+00
 0.1160000E+00  0.2102440E+00  0.5083866E+00  0.9577468E+00  0.6596042E+00
 0.1170000E+00  0.2106360E+00  0.5088740E+00  0.9575892E+00  0.6593512E+00
 0.1180000E+00  0.2110320E+00  0.5093709E+00  0.9574364E+00  0.6590976E+00
 0.1190000E+00  0.2114321E+00  0.5098774E+00  0.9572885E+00  0.6588432E+00
 0.1200000E+00  0.2118363E+00  0.5103936E+00  0.9571454E+00  0.6585882E+00
 0.1210000E+00  0.2122447E+00  0.5109196E+00  0.9570073E+00  0.6583324E+00
 0.1220000E+00  0.2126573E+00  0.5114556E+00  0.9568742E+00  0.6580759E+00
 0.1230000E+00  0.2130742E+00  0.5120016E+00  0.9567461E+00  0.6578186E+00
 0.1240000E+00  0.2134953E+00  0.5125578E+00  0.9566230E+00  0.6575605E+00
 0.1250000E+00  0.2139208E+00  0.5131243E+00  0.9565051E+00  0.6573016E+00
 0.1260000E+00  0.2143507E+00  0.5137012E+00  0.9563923E+00  0.6570418E+00
 0.1270000E+00  0.2147851E+00  0.5142887E+00  0.9562848E+00  0.6567812E+00
 0.1280000E+00  0.2152240E+00  0.5148869E+00  0.9561824E+00  0.6565196E+00
 0.1290000E+00  0.2156675E+00  0.5154958E+00  0.9560854E+00  0.6562571E+00
 0.1300000E+00  0.2161156E+00  0.5161157E+00  0.9559938E+00  0.6559936E+00
 0.1310000E+00  0.2165684E+00  0.5167468E+00  0.9559076E+00  0.6557292E+00
 0.1320000E+00  0.2170259E+00  0.5173890E+00  0.9558268E+00  0.6554637E+00
 0.1330000E+00  0.2174883E+00  0.5180426E+00  0.9557515E+00  0.6551972E+00
 0.1340000E+00  0.2179555E+00  0.5187078E+00  0.9556818E+00  0.6549295E+00
 0.1350000E+00  0.2184277E+00  0.5193846E+00  0.9556177E+00  0.6546608E+00
 0.1360000E+00  0.2189048E+00  0.5200733E+00  0.9555594E+00  0.6543909E+00
 0.1370000E+00  0.2193871E+00  0.5207739E+00  0.9555067E+00  0.6541198E+00
 0.1380000E+00  0.2198745E+00  0.5214868E+00  0.9554599E+00  0.6538476E+00
 0.1390000E+00  0.2203671E+00  0.5222120E+00  0.9554189E+00  0.6535740E+00
 0.1400000E+00  0.2208650E+00  0.5229496E+00  0.9553838E+00  0.6532991E+00
 0.1410000E+00  0.2213682E+00  0.5237000E+00  0.9553547E+00  0.6530230E+00
 0.1420000E+00  0.2218769E+00  0.5244633E+00  0.9553317E+00  0.6527454E+00
 0.1430000E+00  0.2223912E+00  0.5252396E+00  0.9553148E+00  0.6524664E+00
 0.1440000E+00  0.2229110E+00  0.5260291E+00  0.9553041E+00  0.6521860E+00
 0.1450000E+00  0.2234365E+00  0.5268321E+00  0.9552997E+00  0.6519041E+00
 0.1460000E+00  0.2239677E+00  0.5276487E+00  0.9553015E+00  0.6516206E+00
 0.1470000E+00  0.2245049E+00  0.5284792E+00  0.9553098E+00  0.6513355E+00
 0.1480000E+00  0.2250479E+00  0.5293237E+00  0.9553246E+00  0.6510488E+00
 0.1490000E+00  0.2255970E+00  0.5301826E+00  0.9553459E+00  0.6507604E+00
 0.1500000E+00  0.2261523E+00  0.5310559E+00  0.9553738E+00  0.6504702E+00
 0.1510000E+00  0.2267137E+00  0.5319439E+00  0.9554085E+00  0.6501783E+00
 0.1520000E+00  0.2272815E+00  0.5328470E+00  0.9554499E+00  0.6498845E+00
 0.1530000E+00  0.2278557E+00  0.5337652E+00  0.9554983E+00  0.6495888E+00
 0.1540000E+00  0.2284365E+00  0.5346989E+00  0.9555535E+00  0.6492912E+00
 0.1550000E+00  0.2290239E+00  0.5356483E+00  0.9556159E+00  0.6489915E+00
 0.1560000E+00  0.2296180E+00  0.5366136E+00  0.9556854E+00  0.6486897E+00
 0.1570000E+00  0.2302190E+00  0.5375952E+00  0.9557621E+00  0.6483858E+00
 0.1580000E+00  0.2308269E+00  0.5385933E+00  0.9558462E+00  0.6480797E+00
 0.1590000E+00  0.2314420E+00  0.5396082E+00  0.9559376E+00  0.6477714E+00
 0.1600000E+00  0.2320642E+00  0.5406402E+00  0.9560367E+00  0.6474607E+00
 0.1610000E+00  0.2326938E+00  0.5416896E+00  0.9561433E+00  0.6471475E+00
 0.1620000E+00  0.2333309E+00  0.5427566E+00  0.9562577E+00  0.6468319E+00
 0.1630000E+00  0.2339756E+00  0.5438417E+00  0.9563799E+00  0.6465138E+00
 0.1640000E+00  0.2346280E+00  0.5449451E+00  0.9565101E+00  0.6461929E+00
 0.1650000E+00  0.2352882E+00  0.5460672E+00  0.9566483E+00  0.6458694E+00
 0.1660000E+00  0.2359565E+00  0.5472082E+00  0.9567948E+00  0.6455431E+00
 0.1670000E+00  0.2366330E+00  0.5483687E+00  0.9569495E+00  0.6452138E+00
 0.1680000E+00  0.2373178E+00  0.5495488E+00  0.9571127E+00  0.6448816E+00
 0.1690000E+00  0.2380110E+00  0.5507491E+00  0.9572844E+00  0.6445463E+00
 0.1700000E+00  0.2387129E+00  0.5519698E+00  0.9574648E+00  0.6442079E+00
 0.1710000E+00  0.2394235E+00  0.5532114E+00  0.9576540E+00  0.6438661E+00
 0.1720000E+00  0.2401432E+00  0.5544743E+00  0.9578522E+00  0.6435210E+00
 0.1730000E+00  0.2408719E+00  0.5557590E+00  0.9580595E+00  0.6431725E+00
 0.1740000E+00  0.2416100E+00  0.5570657E+00  0.9582760E+00  0.6428203E+00
 0.1750000E+00  0.2423576E+00  0.5583950E+00  0.9585019E+00  0.6424645E+00
 0.1760000E+00  0.2431149E+00  0.5597474E+00  0.9587373E+00  0.6421048E+00
 0.1770000E+00  0.2438820E+00  0.5611233E+00  0.9589825E+00  0.6417412E+00
 0.1780000E+00  0.2446593E+00  0.5625232E+00  0.9592374E+00  0.6413735E+00
 0.1790000E+00  0.2454468E+00  0.5639476E+00  0.9595024E+00  0.6410016E+00
 0.1800000E+00  0.2462448E+00  0.5653970E+00  0.9597776E+00  0.6406254E+00
 0.1810000E+00  0.2470536E+00  0.5668720E+00  0.9600632E+00  0.6402448E+00
 0.1820000E+00  0.2478733E+00  0.5683731E+00  0.9603593E+00  0.6398595E+00
 0.1830000E+00  0.2487042E+00  0.5699009E+00  0.9606662E+00  0.6394694E+00
 0.1840000E+00  0.2495465E+00  0.5714559E+00  0.9609840E+00  0.6390745E+00
 0.1850000E+00  0.2504004E+00  0.5730389E+00  0.9613129E+00  0.6386744E+00
 0.1860000E+00  0.2512663E+00  0.5746503E+00  0.9616531E+00  0.6382691E+00
 0.1870000E+00  0.2521444E+00  0.5762908E+00  0.9620049E+00  0.6378584E+00
 0.1880000E+00  0.2530349E+00  0.5779612E+00  0.9623684E+00  0.6374421E+00
 0.1890000E+00  0.2539382E+00  0.5796620E+00  0.9627438E+00  0.6370200E+00
 0.1900000E+00  0.2548544E+00  0.5813941E+00  0.9631315E+00  0.6365919E+00
 0.1910000E+00  0.2557840E+00  0.5831581E+00  0.9635316E+00  0.6361576E+00
 0.1920000E+00  0.2567273E+00  0.5849548E+00  0.9639444E+00  0.6357168E+00
 0.1930000E+00  0.2576844E+00  0.5867850E+00  0.9643701E+00  0.6352695E+00
 0.1940000E+00  0.2586559E+00  0.5886495E+00  0.9648089E+00  0.6348154E+00
 0.1950000E+00  0.2596419E+00  0.5905491E+00  0.9652613E+00  0.6343541E+00
 0.1960000E+00  0.2606429E+00  0.5924847E+00  0.9657273E+00  0.6338855E+00
 0.1970000E+00  0.2616592E+00  0.5944572E+00  0.9662073E+00  0.6334093E+00
 0.1980000E+00  0.2626912E+00  0.5964675E+00  0.9667016E+00  0.6329253E+00
 0.1990000E+00  0.2637393E+00  0.5985166E+00  0.9672105E+00  0.6324332E+00
 0.2000000E+00  0.2648038E+00  0.6006055E+00  0.9677343E+00  0.6319326E+00
 0.2010000E+00  0.2658852E+00  0.6027352E+00  0.9682733E+00  0.6314233E+00
 0.2020000E+00  0.2669839E+00  0.6049068E+00  0.9688279E+00  0.6309050E+00
 0.2030000E+00  0.2681003E+00  0.6071213E+00  0.9693983E+00  0.6303773E+00
 0.2040000E+00  0.2692350E+00  0.6093800E+00  0.9699850E+00  0.6298400E+00
 0.2050000E+00  0.2703883E+00  0.6116839E+00  0.9705882E+00  0.6292926E+00
 0.2060000E+00  0.2715607E+00  0.6140344E+00  0.9712084E+00  0.6287347E+00
 0.2070000E+00  0.2727528E+00  0.6164327E+00  0.9718460E+00  0.6281661E+00
 0.2080000E+00  0.2739651E+00  0.6188800E+00  0.9725013E+00  0.6275863E+00
 0.2090000E+00  0.2751980E+00  0.6213779E+00  0.9731747E+00  0.6269948E+00
 0.2100000E+00  0.2764523E+00  0.6239277E+00  0.9738668E+00  0.6263914E+00
 0.2110000E+00  0.2777284E+00  0.6265308E+00  0.9745778E+00  0.6257753E+00
 0.2120000E+00  0.2790269E+00  0.6291889E+00  0.9753083E+00  0.6251464E+00
 0.2130000E+00  0.2803485E+00  0.6319034E+00  0.9760588E+00  0.6245039E+00
 0.2140000E+00  0.2816938E+00  0.6346760E+00  0.9768297E+00  0.6238474E+00
 0.2150000E+00  0.2830634E+00  0.6375084E+00  0.9776215E+00  0.6231764E+00
 0.2160000E+00  0.2844581E+00  0.6404025E+00  0.9784347E+00  0.6224904E+00
 0.2170000E+00  0.2858786E+00  0.6433600E+00  0.9792699E+00  0.6217886E+00
 0.2180000E+00  0.2873256E+00  0.6463828E+00  0.9801276E+00  0.6210705E+00
 0.2190000E+00  0.2887999E+00  0.6494729E+00  0.9810084E+00  0.6203354E+00
 0.2200000E+00  0.2903023E+00  0.6526325E+00  0.9819129E+00  0.6195828E+00
 0.2210000E+00  0.2918336E+00  0.6558635E+00  0.9828417E+00  0.6188117E+00
 0.2220000E+00  0.2933947E+00  0.6591684E+00  0.9837953E+00  0.6180217E+00
 0.2230000E+00  0.2949864E+00  0.6625493E+00  0.9847746E+00  0.6172117E+00
 0.2240000E+00  0.2966098E+00  0.6660087E+00  0.9857801E+00  0.6163812E+00
 0.2250000E+00  0.2982657E+00  0.6695491E+00  0.9868125E+00  0.6155291E+00
 0.2260000E+00  0.2999551E+00  0.6731731E+00  0.9878726E+00  0.6146546E+00
 0.2270000E+00  0.3016792E+00  0.6768834E+00  0.9889611E+00  0.6137568E+00
 0.2280000E+00  0.3034390E+00  0.6806829E+00  0.9900787E+00  0.6128347E+00
 0.2290000E+00  0.3052355E+00  0.6845745E+00  0.9912263E+00  0.6118874E+00
 0.2300000E+00  0.3070700E+00  0.6885612E+00  0.9924048E+00  0.6109136E+00
 0.2310000E+00  0.3089437E+00  0.6926463E+00  0.9936148E+00  0.6099123E+00
 0.2320000E+00  0.3108579E+00  0.6968330E+00  0.9948575E+00  0.6088824E+00
 0.2330000E+00  0.3128138E+00  0.7011248E+00  0.9961335E+00  0.6078225E+00
 0.2340000E+00  0.3148129E+00  0.7055254E+00  0.9974440E+00  0.6067314E+00
 0.2350000E+00  0.3168565E+00  0.7100385E+00  0.9987898E+00  0.6056078E+00
 0.2360000E+00  0.3189461E+00  0.7146680E+00  0.1000172E+01  0.6044501E+00
 0.2370000E+00  0.3210833E+00  0.7194179E+00  0.1001592E+01  0.6032570E+00
 0.2380000E+00  0.3232697E+00  0.7242927E+00  0.1003050E+01  0.6020268E+00
 0.2390000E+00  0.3255069E+00  0.7292966E+00  0.1004548E+01  0.6007579E+00
 0.2400000E+00  0.3277967E+00  0.7344344E+00  0.1006086E+01  0.5994486E+00
 0.2410000E+00  0.3301409E+00  0.7397108E+00  0.1007667E+01  0.5980969E+00
 0.2420000E+00  0.3325414E+00  0.7451309E+00  0.1009291E+01  0.5967011E+00
 0.2430000E+00  0.3350001E+00  0.7507001E+00  0.1010959E+01  0.5952591E+00
 0.2440000E+00  0.3375191E+00  0.7564237E+00  0.1012673E+01  0.5937687E+00
 0.2450000E+00  0.3401006E+00  0.7623076E+00  0.1014435E+01  0.5922278E+00
 0.2460000E+00  0.3427468E+00  0.7683577E+00  0.1016245E+01  0.5906340E+00
 0.2470000E+00  0.3454599E+00  0.7745802E+00  0.1018105E+01  0.5889849E+00
 0.2480000E+00  0.3482425E+00  0.7809818E+00  0.1020017E+01  0.5872777E+00
 0.2490000E+00  0.3510970E+00  0.7875693E+00  0.1021982E+01  0.5855099E+00
 0.2500000E+00  0.3540262E+00  0.7943497E+00  0.1024002E+01  0.5836785E+00
 0.2510000E+00  0.3570326E+00  0.8013306E+00  0.1026078E+01  0.5817805E+00
 0.2520000E+00  0.3601193E+00  0.8085198E+00  0.1028213E+01  0.5798127E+00
 0.2530000E+00  0.3632892E+00  0.8159253E+00  0.1030408E+01  0.5777717E+00
 0.2540000E+00  0.3665455E+00  0.8235558E+00  0.1032664E+01  0.5756541E+00
 0.2550000E+00  0.3698914E+00  0.8314201E+00  0.1034985E+01  0.5734560E+00
 0.2560000E+00  0.3733303E+00  0.8395276E+00  0.1037371E+01  0.5711736E+00
 0.2570000E+00  0.3768658E+00  0.8478880E+00  0.1039825E+01  0.5688026E+00
 0.2580000E+00  0.3805017E+00  0.8565114E+00  0.1042349E+01  0.5663389E+00
 0.2590000E+00  0.3842418E+00  0.8654086E+00  0.1044944E+01  0.5637776E+00
 0.2600000E+00  0.3880902E+00  0.8745907E+00  0.1047614E+01  0.5611140E+00
 0.2610000E+00  0.3920512E+00  0.8840693E+00  0.1050361E+01  0.5583429E+00
 0.2620000E+00  0.3961291E+00  0.8938568E+00  0.1053187E+01  0.5554590E+00
 0.2630000E+00  0.4003287E+00  0.9039657E+00  0.1056094E+01  0.5524566E+00
 0.2640000E+00  0.4046548E+00  0.9144096E+00  0.1059084E+01  0.5493295E+00
 0.2650000E+00  0.4091125E+00  0.9252023E+00  0.1062161E+01  0.5460716E+00
 0.2660000E+00  0.4137070E+00  0.9363587E+00  0.1065328E+01  0.5426760E+00
 0.2670000E+00  0.4184439E+00  0.9478938E+00  0.1068586E+01  0.5391357E+00
 0.2680000E+00  0.4233290E+00  0.9598240E+00  0.1071938E+01  0.5354433E+00
 0.2690000E+00  0.4283685E+00  0.9721658E+00  0.1075388E+01  0.5315909E+00
 0.2700000E+00  0.4335685E+00  0.9849369E+00  0.1078939E+01  0.5275702E+00
 0.2710000E+00  0.4389358E+00  0.9981557E+00  0.1082592E+01  0.5233723E+00
 0.2720000E+00  0.4444774E+00  0.1011842E+01  0.1086352E+01  0.5189881E+00
 0.2730000E+00  0.4502004E+00  0.1026014E+01  0.1090222E+01  0.5144077E+00
 0.2740000E+00  0.4561124E+00  0.1040696E+01  0.1094204E+01  0.5096208E+00
 0.2750000E+00  0.4622215E+00  0.1055907E+01  0.1098302E+01  0.5046166E+00
 0.2760000E+00  0.4685358E+00  0.1071672E+01  0.1102520E+01  0.4993835E+00
 0.2770000E+00  0.4750642E+00  0.1088015E+01  0.1106860E+01  0.4939093E+00
 0.2780000E+00  0.4818157E+00  0.1104961E+01  0.1111327E+01  0.4881813E+00
 0.2790000E+00  0.4887997E+00  0.1122537E+01  0.1115923E+01  0.4821858E+00
 0.2800000E+00  0.4960264E+00  0.1140770E+01  0.1120652E+01  0.4759087E+00
 0.2810000E+00  0.5035060E+00  0.1159689E+01  0.1125518E+01  0.4693347E+00
 0.2820000E+00  0.5112495E+00  0.1179326E+01  0.1130524E+01  0.4624480E+00
 0.2830000E+00  0.5192682E+00  0.1199711E+01  0.1135674E+01  0.4552317E+00
 0.2840000E+00  0.5275740E+00  0.1220878E+01  0.1140972E+01  0.4476682E+00
 0.2850000E+00  0.5361795E+00  0.1242862E+01  0.1146422E+01  0.4397386E+00
 0.2860000E+00  0.5450976E+00  0.1265700E+01  0.1152026E+01  0.4314233E+00
 0.2870000E+00  0.5543420E+00  0.1289429E+01  0.1157789E+01  0.4227015E+00
 0.2880000E+00  0.5639269E+00  0.1314090E+01  0.1163714E+01  0.4135511E+00
 0.2890000E+00  0.5738671E+00  0.1339723E+01  0.1169805E+01  0.4039491E+00
 0.2900000E+00  0.5841782E+00  0.1366373E+01  0.1176066E+01  0.3938711E+00
 0.2910000E+00  0.5948765E+00  0.1394084E+01  0.1182499E+01  0.3832913E+00
 0.2920000E+00  0.6059790E+00  0.1422906E+01  0.1189109E+01  0.3721826E+00
 0.2930000E+00  0.6175034E+00  0.1452886E+01  0.1195900E+01  0.3605167E+00
 0.2940000E+00  0.6294681E+00  0.1484078E+01  0.1202873E+01  0.3482634E+00
 0.2950000E+00  0.6418927E+00  0.1516534E+01  0.1210032E+01  0.3353913E+00
 0.2960000E+00  0.6547971E+00  0.1550311E+01  0.1217381E+01  0.3218670E+00
 0.2970000E+00  0.6682026E+00  0.1585469E+01  0.1224923E+01  0.3076558E+00
 0.2980000E+00  0.6821311E+00  0.1622069E+01  0.1232659E+01  0.2927210E+00
 0.2990000E+00  0.6966054E+00  0.1660174E+01  0.1240592E+01  0.2770239E+00
 0.3000000E+00  0.7116495E+00  0.1699851E+01  0.1248725E+01  0.2605243E+00
 0.3010000E+00  0.7272884E+00  0.1741169E+01  0.1257060E+01  0.2431797E+00
 0.3020000E+00  0.7435478E+00  0.1784201E+01  0.1265599E+01  0.2249456E+00
 0.3030000E+00  0.7604548E+00  0.1829021E+01  0.1274342E+01  0.2057756E+00
 0.3040000E+00  0.7780376E+00  0.1875708E+01  0.1283291E+01  0.1856208E+00
