 0.4000000E+01 -0.9562843E-04  0.1224841E-01  0.2614123E-01  0.1379719E-01
 0.8000000E+01 -0.9545859E-04  0.1182642E-01  0.2523044E-01  0.1330856E-01
 0.1200000E+02 -0.9529166E-04  0.1143108E-01  0.2438204E-01  0.1285566E-01
 0.1600000E+02 -0.9512798E-04  0.1105946E-01  0.2358976E-01  0.1243518E-01
 0.2000000E+02 -0.9496787E-04  0.1070901E-01  0.2284816E-01  0.1204418E-01
 0.2400000E+02 -0.9481158E-04  0.1037759E-01  0.2215248E-01  0.1168008E-01
 0.2800000E+02 -0.9465937E-04  0.1006332E-01  0.2149854E-01  0.1134056E-01
 0.3200000E+02 -0.9451141E-04  0.9764623E-02  0.2088266E-01  0.1102353E-01
 0.3600000E+02 -0.9436787E-04  0.9480099E-02  0.2030159E-01  0.1072712E-01
 0.4000000E+02 -0.9422887E-04  0.9208553E-02  0.1975242E-01  0.1044964E-01
 0.4400000E+02 -0.9409449E-04  0.8948941E-02  0.1923259E-01  0.1018955E-01
 0.4800000E+02 -0.9396478E-04  0.8700354E-02  0.1873977E-01  0.9945455E-02
 0.5200000E+02 -0.9383977E-04  0.8461994E-02  0.1827191E-01  0.9716077E-02
 0.5600000E+02 -0.9371943E-04  0.8233158E-02  0.1782714E-01  0.9500258E-02
 0.6000000E+02 -0.9360376E-04  0.8013226E-02  0.1740377E-01  0.9296939E-02
 0.6400000E+02 -0.9349268E-04  0.7801647E-02  0.1700029E-01  0.9105151E-02
 0.6800000E+02 -0.9338615E-04  0.7597929E-02  0.1661532E-01  0.8924005E-02
 0.7200000E+02 -0.9328406E-04  0.7401628E-02  0.1624760E-01  0.8752692E-02
 0.7600000E+02 -0.9318633E-04  0.7212347E-02  0.1589600E-01  0.8590468E-02
 0.8000000E+02 -0.9309284E-04  0.7029723E-02  0.1555947E-01  0.8436650E-02
 0.8400000E+02 -0.9300347E-04  0.6853426E-02  0.1523705E-01  0.8290616E-02
 0.8800000E+02 -0.9291812E-04  0.6683155E-02  0.1492786E-01  0.8151791E-02
 0.9200000E+02 -0.9283664E-04  0.6518630E-02  0.1463112E-01  0.8019651E-02
 0.9600000E+02 -0.9275891E-04  0.6359594E-02  0.1434607E-01  0.7893713E-02
 0.1000000E+03 -0.9268479E-04  0.6205807E-02  0.1407203E-01  0.7773535E-02
 0.1040000E+03 -0.9261415E-04  0.6057047E-02  0.1380837E-01  0.7658711E-02
 0.1080000E+03 -0.9254686E-04  0.5913104E-02  0.1355452E-01  0.7548866E-02
 0.1120000E+03 -0.9248278E-04  0.5773782E-02  0.1330992E-01  0.7443659E-02
 0.1160000E+03 -0.9242178E-04  0.5638895E-02  0.1307409E-01  0.7342774E-02
 0.1200000E+03 -0.9236374E-04  0.5508269E-02  0.1284655E-01  0.7245921E-02
 0.1240000E+03 -0.9230853E-04  0.5381739E-02  0.1262688E-01  0.7152833E-02
 0.1280000E+03 -0.9225602E-04  0.5259147E-02  0.1241467E-01  0.7063264E-02
 0.1320000E+03 -0.9220610E-04  0.5140345E-02  0.1220954E-01  0.6976989E-02
 0.1360000E+03 -0.9215865E-04  0.5025189E-02  0.1201115E-01  0.6893799E-02
