-0.1573020E+00 -0.4996079E-01  0.2982826E+01  0.3421959E-03
 0.1320013E+00  0.2971967E-01  0.2987943E+01  0.3337896E-03
 0.1031252E+00  0.1437350E-01  0.2989268E+01  0.3284162E-03
 0.7750884E-01  0.6272541E-02  0.2989030E+01  0.3255456E-03
-0.8138797E-01 -0.7220180E-02  0.2989095E+01  0.3259049E-03
 0.1550880E+00  0.4790257E-01  0.2983520E+01  0.3412492E-03
 0.1985823E+00  0.9992519E-01  0.2953989E+01  0.3733216E-03
 0.3371771E-01  0.6540504E-03  0.2988349E+01  0.3228292E-03
-0.1953057E+00 -0.9509228E-01  0.2957785E+01  0.3695426E-03
-0.7202297E-01 -0.5082248E-02  0.2988933E+01  0.3250753E-03
 0.1064368E+00  0.1576814E-01  0.2989241E+01  0.3288902E-03
-0.2759141E-01 -0.4043004E-03  0.2988293E+01  0.3226230E-03
 0.1459509E+00  0.4000905E-01  0.2985817E+01  0.3378217E-03
-0.1658450E+00 -0.5845777E-01  0.2979549E+01  0.3463534E-03
-0.6851007E-01 -0.4407113E-02  0.2988869E+01  0.3247959E-03
-0.8609568E-02 -0.5142198E-04  0.2988192E+01  0.3222450E-03
-0.1953380E+00 -0.9513917E-01  0.2957750E+01  0.3695784E-03
-0.1958411E+00 -0.9587107E-01  0.2957188E+01  0.3701392E-03
 0.5212886E-01  0.2051986E-02  0.2988588E+01  0.3236969E-03
 0.1393883E+00  0.3491283E-01  0.2986993E+01  0.3357681E-03
-0.1554713E-01 -0.1257716E-03  0.2988216E+01  0.3223373E-03
-0.2840506E-01 -0.4325717E-03  0.2988300E+01  0.3226480E-03
 0.7163139E-01  0.5003716E-02  0.2988926E+01  0.3250433E-03
 0.1144915E+00  0.1953514E-01  0.2989073E+01  0.3301737E-03
 0.6038576E-02  0.3319355E-04  0.2988187E+01  0.3222242E-03
 0.6989321E-01  0.4665105E-02  0.2988894E+01  0.3249039E-03
-0.5397050E-01 -0.2257696E-02  0.2988617E+01  0.3238046E-03
-0.2920400E-01 -0.4617180E-03  0.2988307E+01  0.3226733E-03
 0.1067057E+00  0.1588525E-01  0.2989238E+01  0.3289300E-03
 0.1507395E+00  0.4402712E-01  0.2984719E+01  0.3395271E-03
 0.1987433E+00  0.1001669E+00  0.2953793E+01  0.3735155E-03
 0.3928192E-02  0.2054920E-04  0.2988184E+01  0.3222126E-03
-0.1174738E+00 -0.2107057E-01  0.2988965E+01  0.3307020E-03
-0.4343430E-01 -0.1253850E-02  0.2988463E+01  0.3232403E-03
-0.1897320E+00 -0.8723478E-01  0.2963497E+01  0.3637802E-03
-0.1299189E+00 -0.2835572E-01  0.2988151E+01  0.3332871E-03
 0.1382028E+00  0.3404141E-01  0.2987170E+01  0.3354285E-03
 0.9567267E-01  0.1154421E-01  0.2989263E+01  0.3274475E-03
 0.9635389E-01  0.1178563E-01  0.2989267E+01  0.3275309E-03
-0.1953363E-01 -0.1925299E-03  0.2988237E+01  0.3224143E-03
-0.8725345E-01 -0.8830799E-02  0.2989182E+01  0.3264939E-03
 0.1075656E-01  0.6989502E-04  0.2988198E+01  0.3222679E-03
-0.1422299E+00 -0.3706235E-01  0.2986526E+01  0.3366200E-03
 0.1536096E+00  0.4656038E-01  0.2983951E+01  0.3406439E-03
-0.9596989E-02 -0.5949897E-04  0.2988195E+01  0.3222549E-03
-0.2120752E-01 -0.2272982E-03  0.2988247E+01  0.3224518E-03
 0.1622786E+00  0.5480171E-01  0.2981041E+01  0.3445142E-03
-0.1792093E+00 -0.7360790E-01  0.2972051E+01  0.3548438E-03
-0.1118842E+00 -0.1825604E-01  0.2989145E+01  0.3297364E-03
 0.5298405E-01  0.2145815E-02  0.2988601E+01  0.3237464E-03
-0.1870276E+00 -0.8358418E-01  0.2965957E+01  0.3612581E-03
 0.8554678E-01  0.8339368E-02  0.2989158E+01  0.3263165E-03
-0.1863872E+00 -0.8273491E-01  0.2966512E+01  0.3606851E-03
 0.6178432E-01  0.3290500E-02  0.2988749E+01  0.3243054E-03
-0.1359243E+00 -0.3240768E-01  0.2987482E+01  0.3348002E-03
-0.3527653E-01 -0.7322147E-03  0.2988365E+01  0.3228882E-03
-0.1882326E+00 -0.8519785E-01  0.2964885E+01  0.3623611E-03
-0.6216468E-01 -0.3347780E-02  0.2988755E+01  0.3243316E-03
 0.2216867E-01  0.2492747E-03  0.2988253E+01  0.3224747E-03
 0.1082601E+00  0.1657361E-01  0.2989216E+01  0.3291638E-03
 0.1385515E+00  0.3429618E-01  0.2987119E+01  0.3355274E-03
-0.1350151E+00 -0.3177078E-01  0.2987598E+01  0.3345582E-03
 0.1746931E+00  0.6822580E-01  0.2974957E+01  0.3516614E-03
 0.9935114E-01  0.1288842E-01  0.2989276E+01  0.3279097E-03
 0.5926538E-01  0.2928067E-02  0.2988705E+01  0.3241360E-03
 0.1613106E+00  0.5383656E-01  0.2981414E+01  0.3440415E-03
 0.1108648E+00  0.1777169E-01  0.2989169E+01  0.3295714E-03
-0.9561195E-01 -0.1152286E-01  0.2989263E+01  0.3274401E-03
-0.6516395E-02 -0.3631390E-04  0.2988188E+01  0.3222275E-03
-0.3515935E-01 -0.7261169E-03  0.2988364E+01  0.3228836E-03
-0.4807256E-01 -0.1645491E-02  0.2988527E+01  0.3234733E-03
 0.1398876E+00  0.3528428E-01  0.2986915E+01  0.3359139E-03
-0.1239101E+00 -0.2465687E-01  0.2988627E+01  0.3319558E-03
-0.2573810E-01 -0.3450088E-03  0.2988278E+01  0.3225687E-03
-0.3538086E-01 -0.7376748E-03  0.2988367E+01  0.3228922E-03
 0.5153844E-01  0.1988895E-02  0.2988579E+01  0.3236632E-03
 0.7355024E-01  0.5396589E-02  0.2988960E+01  0.3252020E-03
-0.2652617E-01 -0.3693741E-03  0.2988285E+01  0.3225913E-03
-0.1424956E+00 -0.3726781E-01  0.2986479E+01  0.3367025E-03
-0.1166357E-01 -0.7878487E-04  0.2988201E+01  0.3222791E-03
-0.8023977E-01 -0.6930211E-02  0.2989076E+01  0.3257962E-03
 0.6429418E-01  0.3681179E-02  0.2988793E+01  0.3244818E-03
-0.1563721E+00 -0.4908922E-01  0.2983125E+01  0.3417922E-03
 0.1443344E-01  0.1106743E-03  0.2988212E+01  0.3223189E-03
-0.1413402E+00 -0.3638012E-01  0.2986679E+01  0.3363474E-03
 0.8620836E-02  0.5151042E-04  0.2988192E+01  0.3222451E-03
-0.5303087E-01 -0.2151036E-02  0.2988602E+01  0.3237491E-03
 0.4126762E-03  0.2079243E-05  0.2988181E+01  0.3222042E-03
 0.5830481E-01  0.2797429E-02  0.2988688E+01  0.3240734E-03
-0.1322228E+00 -0.2986731E-01  0.2987919E+01  0.3338444E-03
 0.1594463E+00  0.5200985E-01  0.2982097E+01  0.3431612E-03
 0.1213112E+00  0.2316307E-01  0.2988783E+01  0.3314297E-03
 0.3089089E-01  0.5279465E-03  0.2988322E+01  0.3227289E-03
-0.1551240E+00 -0.4793563E-01  0.2983509E+01  0.3412642E-03
-0.1141577E+00 -0.1936810E-01  0.2989083E+01  0.3301165E-03
 0.1194574E+00  0.2213557E-01  0.2988878E+01  0.3310711E-03
-0.1054958E+00 -0.1536298E-01  0.2989251E+01  0.3287526E-03
 0.7219953E-02  0.4111606E-04  0.2988189E+01  0.3222328E-03
 0.1667022E+00  0.5936015E-01  0.2979162E+01  0.3468194E-03
 0.1079086E+00  0.1641622E-01  0.2989222E+01  0.3291104E-03
 0.9644528E-01  0.1181828E-01  0.2989267E+01  0.3275421E-03
-0.1592630E+00 -0.5183253E-01  0.2982162E+01  0.3430768E-03
-0.4538367E-01 -0.1409385E-02  0.2988489E+01  0.3233354E-03
-0.1938552E+00 -0.9300369E-01  0.2959359E+01  0.3679655E-03
-0.1522357E+00 -0.4533585E-01  0.2984330E+01  0.3401000E-03
 0.5257196E-01  0.2100238E-02  0.2988595E+01  0.3237224E-03
 0.1063798E+00  0.1574343E-01  0.2989241E+01  0.3288818E-03
 0.1759841E+00  0.6973646E-01  0.2974169E+01  0.3525356E-03
-0.7580865E-01 -0.5885322E-02  0.2989001E+01  0.3253953E-03
-0.1136328E+00 -0.1910742E-01  0.2989099E+01  0.3300272E-03
-0.5549964E-01 -0.2439023E-02  0.2988642E+01  0.3238969E-03
-0.8433042E-01 -0.8000672E-02  0.2989141E+01  0.3261932E-03
-0.9178627E-01 -0.1023054E-01  0.2989234E+01  0.3269903E-03
-0.1591664E+00 -0.5173928E-01  0.2982195E+01  0.3430324E-03
-0.1843585E+00 -0.8008272E-01  0.2968201E+01  0.3589284E-03
 0.3069166E-01  0.5197847E-03  0.2988320E+01  0.3227222E-03
 0.2584734E-01  0.3483132E-03  0.2988279E+01  0.3225718E-03
-0.6796087E-01 -0.4307439E-02  0.2988859E+01  0.3247537E-03
-0.9446329E-02 -0.5822255E-04  0.2988194E+01  0.3222533E-03
-0.6859241E-01 -0.4422192E-02  0.2988871E+01  0.3248022E-03
 0.1914294E+00  0.8957982E-01  0.2961852E+01  0.3654516E-03
-0.1030778E+00 -0.1435415E-01  0.2989268E+01  0.3284097E-03
 0.7450332E-01  0.5599322E-02  0.2988977E+01  0.3252827E-03
 0.2752454E-01  0.4020391E-03  0.2988293E+01  0.3226210E-03
 0.1935894E-01  0.1891465E-03  0.2988236E+01  0.3224105E-03
-0.1921616E+00 -0.9060420E-01  0.2961118E+01  0.3661945E-03
-0.1636686E+00 -0.5620782E-01  0.2980482E+01  0.3452124E-03
-0.1167992E+00 -0.2071641E-01  0.2988992E+01  0.3305798E-03
-0.1597864E+00 -0.5233998E-01  0.2981976E+01  0.3433189E-03
 0.1438611E+00  0.3833550E-01  0.2986229E+01  0.3371343E-03
 0.1927593E+00  0.9144627E-01  0.2960507E+01  0.3668111E-03
 0.1775672E+00  0.7161931E-01  0.2973156E+01  0.3536459E-03
-0.4852369E-01 -0.1687645E-02  0.2988533E+01  0.3234973E-03
-0.1672892E+00 -0.5998354E-01  0.2978890E+01  0.3471442E-03
 0.5369765E-01  0.2226354E-02  0.2988612E+01  0.3237884E-03
-0.2705739E-01 -0.3865006E-03  0.2988289E+01  0.3226070E-03
 0.1421020E+00  0.3696380E-01  0.2986548E+01  0.3365805E-03
 0.6471663E-01  0.3749922E-02  0.2988801E+01  0.3245122E-03
-0.4232639E-01 -0.1171064E-02  0.2988448E+01  0.3231882E-03
-0.6810511E-01 -0.4333465E-02  0.2988862E+01  0.3247647E-03
 0.1968872E-01  0.1955714E-03  0.2988238E+01  0.3224176E-03
-0.9124950E-01 -0.1005746E-01  0.2989228E+01  0.3269295E-03
 0.9441016E-01  0.1110567E-01  0.2989255E+01  0.3272956E-03
 0.1241483E+00  0.2479697E-01  0.2988611E+01  0.3320054E-03
-0.1926648E+00 -0.9131281E-01  0.2960604E+01  0.3667130E-03
-0.1072173E+00 -0.1610965E-01  0.2989231E+01  0.3290062E-03
-0.8439993E-01 -0.8019771E-02  0.2989142E+01  0.3262002E-03
-0.2639916E-01 -0.3653639E-03  0.2988284E+01  0.3225876E-03
 0.1917563E+00  0.9003622E-01  0.2961526E+01  0.3657816E-03
-0.1582950E+00 -0.5090280E-01  0.2982496E+01  0.3426368E-03
-0.9837737E-01 -0.1252282E-01  0.2989274E+01  0.3277844E-03
-0.1030464E+00 -0.1434135E-01  0.2989268E+01  0.3284053E-03
-0.1495813E+00 -0.4303157E-01  0.2985005E+01  0.3390972E-03
 0.1048051E+00  0.1507010E-01  0.2989257E+01  0.3286531E-03
 0.6482731E-01  0.3768076E-02  0.2988803E+01  0.3245202E-03
 0.2989444E-01  0.4880432E-03  0.2988313E+01  0.3226957E-03
 0.1245856E+00  0.2505545E-01  0.2988582E+01  0.3320972E-03
-0.1993577E+00 -0.1010925E+00  0.2953039E+01  0.3742620E-03
 0.6385622E-01  0.3610830E-02  0.2988785E+01  0.3244504E-03
 0.6915652E-01  0.4526444E-02  0.2988881E+01  0.3248461E-03
-0.1037541E+00 -0.1463167E-01  0.2989264E+01  0.3285041E-03
-0.1917141E+00 -0.8997724E-01  0.2961568E+01  0.3657389E-03
-0.3201642E-01 -0.5758186E-03  0.2988332E+01  0.3227678E-03
 0.1628497E+00  0.5537657E-01  0.2980814E+01  0.3447982E-03
-0.6256540E-01 -0.3408864E-02  0.2988762E+01  0.3243594E-03
-0.1282564E+00 -0.2729744E-01  0.2988300E+01  0.3329017E-03
-0.1140195E+00 -0.1929926E-01  0.2989087E+01  0.3300929E-03
-0.9364202E-01 -0.1084443E-01  0.2989250E+01  0.3272048E-03
-0.1599013E-01 -0.1321774E-03  0.2988219E+01  0.3223450E-03
-0.1971982E+00 -0.9786405E-01  0.2955634E+01  0.3716876E-03
-0.1083258E+00 -0.1660314E-01  0.2989215E+01  0.3291739E-03
-0.1615291E+00 -0.5405342E-01  0.2981331E+01  0.3441472E-03
-0.2429182E-02 -0.1241513E-04  0.2988182E+01  0.3222073E-03
 0.6040789E-01  0.3088851E-02  0.2988725E+01  0.3242119E-03
 0.1219510E+00  0.2352501E-01  0.2988747E+01  0.3315566E-03
 0.1903677E+00  0.8810813E-01  0.2962891E+01  0.3643980E-03
 0.9823503E-01  0.1246997E-01  0.2989274E+01  0.3277663E-03
 0.1242351E+00  0.2484812E-01  0.2988605E+01  0.3320236E-03
-0.9645325E-01 -0.1182113E-01  0.2989267E+01  0.3275431E-03
-0.2725938E-01 -0.3931640E-03  0.2988290E+01  0.3226130E-03
 0.1463302E+00  0.4031798E-01  0.2985738E+01  0.3379501E-03
-0.1189803E+00 -0.2187621E-01  0.2988900E+01  0.3309810E-03
 0.1263770E+00  0.2613345E-01  0.2988452E+01  0.3324821E-03
-0.1431718E+00 -0.3779404E-01  0.2986357E+01  0.3369147E-03
 0.1951819E+00  0.9491277E-01  0.2957922E+01  0.3694057E-03
 0.7007695E-01  0.4700135E-02  0.2988898E+01  0.3249185E-03
-0.1621370E+00 -0.5465986E-01  0.2981096E+01  0.3444444E-03
 0.1571028E+00  0.4977326E-01  0.2982891E+01  0.3421087E-03
-0.1836660E+00 -0.7919064E-01  0.2968754E+01  0.3583486E-03
 0.7180539E-01  0.5038509E-02  0.2988929E+01  0.3250575E-03
-0.6008450E-01 -0.3042739E-02  0.2988719E+01  0.3241902E-03
 0.1989454E-01  0.1996632E-03  0.2988239E+01  0.3224221E-03
 0.1520060E+00  0.4513326E-01  0.2984391E+01  0.3400107E-03
-0.4105252E-01 -0.1080738E-02  0.2988432E+01  0.3231300E-03
-0.1931362E+00 -0.9197998E-01  0.2960116E+01  0.3672046E-03
-0.3584748E-01 -0.7624548E-03  0.2988372E+01  0.3229104E-03
-0.1508415E+00 -0.4411547E-01  0.2984694E+01  0.3395655E-03
-0.1837481E-01 -0.1709115E-03  0.2988230E+01  0.3223901E-03
-0.1586357E+00 -0.5122878E-01  0.2982380E+01  0.3427905E-03
-0.1001158E+00 -0.1318051E-01  0.2989276E+01  0.3280095E-03
