-0.3697055E+01  0.1024251E+00 -0.5561466E-01  0.3100366E+01 -0.3469788E+00  0.4666949E-01
-0.3819131E+01 -0.8814258E-01  0.7627677E-01  0.2760504E+01  0.3646027E-01  0.7595925E-01
-0.3619264E+01 -0.1204012E+00 -0.1060466E+00  0.2826359E+01  0.3711346E-01 -0.4253284E-01
-0.3208972E+01 -0.8757824E-01  0.1713226E+00  0.2984817E+01  0.7174636E-02 -0.7823607E-01
-0.3610254E+01 -0.1199997E+00  0.7270125E-01  0.3351474E+01 -0.1906530E+00  0.3103006E-01
-0.3600522E+01 -0.1071875E+00  0.3368833E+00  0.3107110E+01  0.1366098E+00 -0.1757452E+00
-0.3547987E+01  0.9824055E-01 -0.1588865E+00  0.3126151E+01 -0.1541482E+00  0.3777026E+00
-0.3216335E+01  0.3400578E+00  0.4993569E-01  0.3268353E+01  0.1071455E+00 -0.2634971E+00
-0.3703990E+01 -0.1340714E+00 -0.1499668E+00  0.3083660E+01  0.1860210E+00  0.1101110E-01
-0.3583229E+01 -0.1627975E+00 -0.9418456E-01  0.3107660E+01 -0.8415370E-01 -0.7362075E-01
-0.3248557E+01  0.3226708E+00 -0.1931800E+00  0.2900033E+01  0.2096751E+00  0.2841820E+00
-0.3978489E+01 -0.1937072E+00  0.1030607E+00  0.2573045E+01  0.1910866E-01 -0.2478475E+00
-0.3876999E+01  0.1914549E+00  0.7850780E-01  0.2841098E+01  0.8586560E-01  0.1722035E+00
-0.3577684E+01 -0.2214037E+00 -0.1634447E+00  0.3173486E+01  0.6934765E-01 -0.1678857E-01
-0.3332513E+01 -0.2527155E+00  0.1613492E+00  0.2951756E+01 -0.1904772E+00  0.3103262E+00
-0.3381694E+01  0.5469561E-01  0.1542534E+00  0.2994971E+01  0.8725583E-01  0.3114761E-01
-0.3570503E+01  0.8533553E-02  0.3307481E+00  0.3083816E+01 -0.1104828E-01  0.1146374E+00
-0.3918069E+01  0.4870486E-01  0.4188506E+00  0.3086233E+01  0.2417417E+00  0.1455010E+00
-0.3700907E+01  0.4877367E-01  0.1545795E+00  0.2940416E+01 -0.6333866E-01  0.1361494E-01
-0.4139675E+01 -0.2547734E+00 -0.9541982E-01  0.3064984E+01  0.2961684E+00 -0.2351329E+00
-0.3209865E+01 -0.1330821E+00  0.5435157E-01  0.2806143E+01 -0.2332043E+00 -0.2735605E+00
-0.3840869E+01 -0.1674465E-01 -0.3286322E+00  0.2944558E+01  0.2051250E-01  0.2524853E+00
-0.3418994E+01 -0.3711821E+00  0.1758609E+00  0.2809619E+01 -0.3247097E+00 -0.6667918E-01
-0.3218593E+01 -0.4938026E-01  0.3097320E+00  0.3295913E+01 -0.4133521E-01 -0.2482835E+00
-0.3477692E+01 -0.1926093E+00 -0.6142756E-01  0.3219131E+01 -0.1675326E+00 -0.8247532E-01
-0.3578121E+01  0.1825375E+00 -0.1499836E+00  0.3173819E+01  0.9035137E-01 -0.2809460E+00
-0.3727268E+01  0.4050675E+00 -0.2740905E-01  0.3014151E+01  0.3513972E+00  0.1412654E+00
-0.3493368E+01 -0.6196167E-01 -0.9455249E-01  0.2689208E+01  0.2192263E+00 -0.2968295E+00
-0.3677552E+01  0.2229898E-01 -0.2660590E-01  0.2989393E+01  0.5205166E-01  0.1215196E+00
-0.3888491E+01  0.1525481E+00  0.5410827E-01  0.3069146E+01  0.4345119E+00  0.7858856E-01
-0.3733795E+01  0.1393016E+00  0.4774350E-01  0.3044352E+01 -0.1244254E+00  0.2320532E+00
-0.3381493E+01 -0.5675497E-01 -0.1890969E+00  0.2656380E+01 -0.2450537E+00  0.3522267E-02
-0.3401517E+01  0.2237407E+00  0.2436317E+00  0.3065528E+01 -0.2153191E-01 -0.1947452E+00
-0.3752882E+01  0.4501000E-01  0.1815080E+00  0.2919324E+01  0.1274754E+00  0.8569887E-01
-0.3476855E+01 -0.2230787E+00 -0.8603792E-01  0.2989327E+01 -0.1607507E+00  0.2589130E+00
-0.3361347E+01 -0.1587427E+00 -0.1568288E+00  0.3133354E+01  0.1827511E+00  0.6914163E-01
-0.3550868E+01  0.4977245E-01 -0.7582423E-01  0.2965326E+01  0.1641465E+00 -0.2689590E+00
-0.3530538E+01  0.1064633E+00  0.1303644E+00  0.3218310E+01  0.2004216E+00  0.4467235E-01
-0.3073460E+01 -0.1027225E+00 -0.2163093E+00  0.2925313E+01 -0.1949458E+00 -0.5064997E-02
-0.3431610E+01  0.4028153E-01  0.1386009E+00  0.3125593E+01 -0.1973270E+00  0.3609732E+00
-0.3430831E+01  0.3309598E+00  0.1247857E+00  0.3120346E+01  0.1119240E+00  0.2146708E+00
-0.3169057E+01  0.3374962E-01  0.5204913E-01  0.2584957E+01 -0.3227706E-01  0.7129252E-02
-0.3443598E+01  0.1110760E+00 -0.6722808E-01  0.2848967E+01 -0.2461681E+00 -0.4747898E-01
-0.3388897E+01 -0.1097807E+00 -0.1994846E+00  0.3011582E+01 -0.1062197E+00 -0.7001107E-01
-0.3487015E+01 -0.5899514E-01 -0.1539966E+00  0.3269860E+01 -0.1962936E+00  0.4623696E+00
-0.3554489E+01 -0.1448847E+00 -0.9026019E-01  0.3173161E+01 -0.2985230E+00 -0.1102658E-01
-0.3502287E+01 -0.3919915E-01 -0.2958258E-01  0.2789082E+01 -0.1893386E+00 -0.5257880E-01
-0.3582919E+01  0.1576970E+00  0.3582757E+00  0.2932422E+01  0.7347179E-01 -0.9131670E-01
-0.3596655E+01 -0.1366880E+00 -0.5750285E-01  0.2709832E+01  0.1079602E+00 -0.1647389E+00
-0.3453260E+01  0.1159217E+00 -0.5746153E-01  0.3131949E+01 -0.1569615E-01 -0.6094958E-01
-0.3619614E+01 -0.1594476E+00  0.6517971E-01  0.2893290E+01  0.1524197E+00 -0.1355191E+00
-0.3538047E+01 -0.1005046E+00  0.5773399E-01  0.2862780E+01 -0.1073085E+00  0.1235298E+00
-0.3450738E+01 -0.4801804E-01 -0.1208417E+00  0.3045747E+01 -0.2488630E-01  0.4987764E-01
-0.3457360E+01 -0.2598939E+00 -0.1313514E-01  0.2910390E+01  0.1966542E-01  0.2772821E+00
-0.3285491E+01  0.1238440E+00 -0.6574866E-01  0.2951019E+01 -0.1230029E-01 -0.7625398E-01
-0.3349745E+01  0.1988078E+00 -0.1551968E+00  0.2790027E+01 -0.8989999E-01  0.7736830E-01
-0.3667902E+01 -0.3259004E+00  0.1773982E+00  0.3114648E+01  0.3158999E-01 -0.2454551E-01
-0.3343094E+01 -0.4142287E-01  0.2946274E+00  0.3075719E+01 -0.8868490E-01 -0.3271780E+00
-0.3349776E+01  0.1501192E+00  0.1301366E-01  0.3042455E+01  0.1514456E+00 -0.1447542E+00
-0.3541546E+01 -0.1457078E+00  0.1154222E+00  0.3227623E+01  0.3116864E+00  0.2178139E+00
-0.3522285E+01  0.1577045E+00  0.3732353E+00  0.3065382E+01  0.7081391E-01  0.2908516E-01
-0.3683367E+01 -0.2648172E+00 -0.1199747E+00  0.2546513E+01 -0.4435335E+00  0.4306872E-01
-0.3757298E+01  0.5188108E-01 -0.1599717E+00  0.3213436E+01 -0.6095150E-01  0.2402975E+00
-0.3469791E+01  0.8263159E-01 -0.4073154E-02  0.2903435E+01 -0.1168911E+00 -0.8356296E-02
-0.3564761E+01  0.2476676E-01  0.3009782E+00  0.3254482E+01  0.1579494E-01 -0.2526922E+00
-0.3409238E+01  0.6220563E-01  0.2556720E-01  0.2807747E+01 -0.3478398E-01 -0.3135883E+00
-0.3711649E+01  0.6649629E-01  0.2461950E+00  0.3065633E+01 -0.1769634E+00  0.9340747E-02
-0.3666248E+01 -0.1538173E-01 -0.2094290E+00  0.2860444E+01  0.6085047E-01 -0.8023734E-01
-0.3440632E+01 -0.5823355E+00 -0.1356543E+00  0.2897889E+01  0.1100598E+00 -0.5888158E-01
-0.3464602E+01  0.4375831E-01 -0.4093515E-01  0.3160587E+01 -0.2703521E+00 -0.1509709E+00
-0.3585889E+01 -0.3835179E+00  0.9555516E-01  0.3152719E+01 -0.1683752E+00  0.3028607E+00
-0.3993296E+01 -0.1579108E+00 -0.3839956E+00  0.2918344E+01 -0.4121082E-01  0.1585475E+00
-0.3309115E+01 -0.2759106E+00  0.1123930E+00  0.3467892E+01  0.1612131E+00  0.1830359E+00
-0.3328345E+01  0.1292419E+00  0.6119679E-01  0.2899108E+01 -0.3437134E-01 -0.2855675E-01
-0.3410804E+01  0.1089525E-01 -0.1066360E+00  0.3226780E+01 -0.1216367E+00 -0.2371964E+00
-0.3429683E+01  0.2761998E-01 -0.3109271E+00  0.2889272E+01  0.1382513E-01 -0.7497202E-01
-0.3649932E+01 -0.9211055E-02  0.8764438E-01  0.3337112E+01  0.1281651E+00  0.4225192E-01
-0.3411764E+01 -0.1087925E+00  0.3696863E-02  0.2672763E+01  0.1213495E-01  0.1647858E+00
